Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,9795.021054850456,a997dc0da0af8b54f99a52dfd4076466aa305e0350bf42ab83fe5dee41f01602,gAAAAABn8S9pBMHW9xSsnYXT4P9hUfp-r8Ykibt1UDHziF9rqK2ciRq6jAhZyuEmZSdAC1pzkQspSxykq6-Y58r1D4-oXNYh7_NKgZjlWIt2-SYW6ubovWk=
Dell,3.3289738043883297,32,256,16.289693839267986,2.7314058131305385,10900.502074698152,2193b3abe3b8f62398efc7033e024caa517b2e15edf22d1f3ca6e281176ea928,gAAAAABn8S9ptCGnXO-w8ddXUPYujxL6Zpwde9RGEjl4sdBj1hqiX6wmlyYyqgcs22H0KRWi0batEn8RDhv_9OHdHDi2dGK16VRS9D6uIyPTpN6sHqemFgQ=
Asus,1.704074955076474,32,1000,14.50699877318474,3.967709939295199,32857.12065525129,7a98134c39c300ae121e29cf1806b75bebd0003c77677fb75bfce7ee90b7f173,gAAAAABn8S9p4aCwj1LMt9Ppvml_FTC8JpoRvL0HcjF7a8jBL5gv2W39hVguiIQnReRMjtxbQUG2DDrAoeXTZKGjyJQBPikBA8U-A8dXWwKG-fr9cMmoo-M=
Lenovo,1.6508802099764095,16,256,16.002751705512964,2.5964421828122086,9788.823673511592,c630ee0dfb9f309cd58f536f6a05d0b4191a50308528ed4982bd756cb7372680,gAAAAABn8S9pNjv2s-48KQBpTlpUdKD_8Pg1jfA5H3nZ3A5DPJZk1B8EV-SxzpeI12MB1V-_5r4D5MuCR6mXNj2Y4E1iRBCoZu-CjhCklkv4zbuVcw4POqk=
Acer,2.117758085025366,4,1000,14.855465661941803,2.945031521550274,31343.017188686004,95598bd759e712d0acfd3c71e4996a187c952d5b6a114fd82eef021e1037c0cc,gAAAAABn8S9pXKv0o-b3I6q888VcBKepSn6Nv3XobZ-yyMFGT5jKPLO7q61qzAE_jNWOPh3yzEYPZSKi7zEjKG7POJ80sHMnphUG_TH1cnhvMDFMY6-hHuU=
Asus,1.8988617002829709,16,256,11.471346985542365,2.6738073202246544,9619.819786074037,bc99751c32351c8d16ce3b3e85a68c227822684bc62b7fc10041a378d33b3079,gAAAAABn8S9pfqSQsEyt3Bafpa1J9Imu0Fxsgt04Fl7CTiB_wJuqqVZUTphPdabg5dh8gGzBaTSuTNWe6PzfJobm-IADsdcVwrQ4zZlYVGzJ2cK3inlkf5Q=
Acer,3.679458916480504,8,512,15.44338833955706,2.207460703155504,17397.54904187063,ab5712e2ead42a8b7520e374e7960b66b9b2a36f626d88cf0d942f2801508000,gAAAAABn8S9pqUN91VynJ8WhIRPEJPx43IkKrIdGsjPEYlnGDKeicrKk16YWc0Eg4YYbDyHnAUwJznyQU4x7BfXO0n_vSXNae9dLG_0jD6Cfd9qgSRywj2M=
Dell,2.0480349683951107,32,256,11.569450647604077,4.48249622490702,10350.814525506354,4379b1e17d6c5c4e790134840f8cd320388418c610b1b5a7319e2b1261746e98,gAAAAABn8S9palOLSjSyJ3xaSVakvxkNY4V4aERt33fPaPLt0vDyqUMv0mjogjaSZmuTPai9JJL34YgFm94JD748uHov7TOgDe1KMHkauCH_gwxp0oO-GrQ=
Acer,3.939663139547828,32,256,14.564496683418277,2.763621628764984,10638.50244334717,08f5075ad6d67c669266e02b2bd7464e9f0dcc29d0acfc0a286939a41ed9bd38,gAAAAABn8S9prYass18e0Jxm_dcVctFQmst4rD_NATbNWJ5HTjtqd470UzyvDlTJHwSmaW4o5xVc9QD2_G-o8E_ncbvulF1NRrTVcSOKo-lqpvEuyX9ZWWA=
Acer,2.342239479427767,16,1000,15.215841235149371,3.419082510029062,31985.34781522652,faf0c0d956aaed67920857271063345a8c89f134fbe2947df3c58970d8786b3b,gAAAAABn8S9pmEPa9_BmCQUNifGkBGWO1ufodaXjv7Ia2jYZjqWy7uepazasXu_VIvJGg69Xp_eth-c8abf30pS8fu8gCwCDd7Mv4-mdec8l-Raq81DPE1Y=
HP,1.9552947892217485,32,1000,11.399165649265132,2.129945819762936,32500.15629105084,b1afa5f35b711950b38f7c3dcc1fa0c70fe6531c2d1a20f5bd329d9b651b20e8,gAAAAABn8S9ppqKJRoTd6Lx7fBKSy6Rrcd3d47UbZ2tfOmE3zNBTm8UxeW5KbfCRw1JQHuUZZQCQqzSMTxsR-O98pJ1Pk-mX6iJblyazS4-NLu_qpveLtI0=
HP,3.4742462678561976,8,256,12.38476792355919,4.0980183987579295,9494.43894222929,6469f4874b7329f418f2725eba381faa6092c2fd998cd75437ac6334a2663eac,gAAAAABn8S9pN_EWjP12mXDtZaaSI9QxcQ0vk09vc3CYNeb1ztTtTR1FYH5E8gt9pZJ1nnUzWdzhu39OgdpkP2t7-DlUVXE0z42bJwmwvosXsDJJCAxaa9k=
HP,3.14676943875219,32,512,16.4940333935699,2.9916830069188727,18033.226295151348,18d1144783ed486eec0cce6daf90894ce6f32482f833152192368d444dd10a52,gAAAAABn8S9p_fw8BzXT4c2rhKBMekJsdO_zKdLxfkXuTDJR0Iof5-XLaWPA3dROvm77fscmouMrnXmYOABoXkiolfis_1eHxCdbX9Ck6CucJtAPUxu0Lf0=
Acer,2.745489291132848,16,256,14.69788695339738,4.23421018348763,9848.92119756115,58f74e0f418bd14e174e0f28057ce0316821dae1aef4d517f7e7ece00c820e63,gAAAAABn8S9pt0HbXEvHs3p6xH3zYPoUgl6HB2N5Rqpf2iidBHUDbNFys67xzJhO4smK4TbUgS5SDaju6VxN4Hy_zz8Dv6CTtCyqu9YSlcla7R2vP1JLocU=
Lenovo,2.8884088773440784,8,256,12.47771611286319,3.2372091814035984,9048.60910679841,86ada95f3ab612a2df719db55c6d9d5de3039c843b5bc8a9fd40fb98bab1c522,gAAAAABn8S9pvR_wLJaHhQqe54IZLHiIRCCHdT9JjQxoYUUadgPCM0-xvhXhjTjGbJENZ_qpHXhl-7uoPWMjQvWreOMMlPnHFOzS9QTExRA22CaYr2d7axE=
Acer,3.29800444568066,16,512,15.14407862688804,2.587266819216874,17515.91518148312,37335fa37ec7040365eda70810b6b3a353f91bc29783d61e755a3448e87c5046,gAAAAABn8S9peqKvSp75QCjmioWnL-YkktqmS8r6JeyqARMiw3YVp7HahF_OneEZM8Dx_mqp4WqIsYqH4HznI4GanQqvJqiS0dTosF0l9k-wBMI-plfevLA=
Lenovo,2.071136853328247,32,1000,14.580658519770138,3.539525246846108,32871.26550348876,8e58ad4e579499515ecb9558ca5064dde7ba60c9fd99e7830d921738f23693fc,gAAAAABn8S9pXM7Y40PUoFOsvRqrWOHNywz_61Wm334ab8ZPS4NzGiwzSuSnP6v3280DEQaoqBphyH3ttWWp7FOoeiG2_jt4v6t1V_SaU6rUVLInTD-dq6g=
Lenovo,3.990834790141855,16,256,14.00945419950769,2.3915136789123195,10192.670247531909,6f748f768537a8c2d6364546b2bbc7b1b9fd45273c65e24712c2bfc106162f37,gAAAAABn8S9p04PXmuNybbYHVx5wKTCmHjJeKFBW3rUkkGEB47awxk3r6ZLGImLR2uZHCCDvoOsQkpUe0Tfl25zpj3hE-rDZ1CSZfcH17fT0YjfN1vxOjTQ=
HP,3.936982905366958,16,1000,16.857121849928504,3.3216174796189843,32525.79468505247,80184b21b735b1cadb446704ed18f88823c2e3b033007552b3af9ffd59dcd7ea,gAAAAABn8S9pANZ5cXvysahSBDfbHarBsXwNN9b0O7sXtqZdw_beW3QcEVk8VsZRkKPIY5KWslGmcVHOnloaiBNUvUCumrowOIVlpSyNeyl4Y-mQY8XrfJo=
Asus,3.1258142158673423,4,1000,15.100722664445051,2.95191643226146,31661.60491503453,01b0b72742820576222e13991d6253d57ace4e8d5b05cda685132a0eb45e4149,gAAAAABn8S9p8aBoDgUYnYaBjKXF-inEBRk832o1TNtzHtTbKS8CAKrZDD6hF1nkwtthaD7mqKXH6EQtbYDNaQ-q8UMLBFjkSbK8whBrB9vj-SvDfsDnGjY=
Dell,1.9988561273228629,32,512,13.252646658007476,4.7358787525989,17853.61070804924,149ca939a69aee5f45380f276b032a72fe3c68b2c1dbc2b151fbe87a0a7b9c82,gAAAAABn8S9paijmKw7fBySma3qq-52Ydg0Q5xH3eNUOSc3XkViqP37-I33lW6wvfDpTRnPBbZu8ipDjeQ5zh32lfRNdFhbTjV5N8PlVfrRMuIbo6GaCtqA=
HP,3.2005706060782284,32,512,15.800440592461207,2.18278616516216,18590.4167423866,8f78a9537364789ae6becdd92004ca179d9a8a7e91eacc9298555d39853617a4,gAAAAABn8S9p3JbuHaj2fs0xVUEXSQ3V-qRMS_8tbS_Q7W15KALxX-eP5clSo8y7bx4V5Do5lshPabL1m4MUMziN2eOsCXUtr29voYV2DPHN2k7De8kIhaI=
HP,1.6804960224479395,16,1000,16.307499757527125,4.082052242317226,31702.148404315936,4bba11ebfb36bc36bc570d501fa48ddb14d8ae119229fbc479782d8b9a70bf1c,gAAAAABn8S9pb3D9XILquheh0__Xb0jh0ADowI7A7leqVj0V4-NW0R_E3vBxxg_BxGm9ih355XVm8I14Qd_RAk3OdaFbJz_df-hQhabnDlHzTqdDDhmDEBo=
Asus,1.5766312555145152,4,256,11.751323357100988,2.548253497962308,9123.785347356164,daaf050905a0ece98164d16b722a8830ec40be743bb633198f178b68f4b6ac99,gAAAAABn8S9phgpikRgiHxRAA2KNOgqQ9_OJph3n2e7XOfa56ow_yQz8BSkkPE13aALtJ97Ih4CwdA2f6yxO8NK8Np-GbBRDIx4IOyruaBbsiShUfNiWJuM=
Dell,2.1442072212780343,32,1000,12.2033178670716,2.9571352229967194,32868.877400863414,44cdae506308b2625c2195944ea54745b4442be34a5a3d24f55d39506863cf54,gAAAAABn8S9pClBuG_VdagFlfHjDWxIiNppFdWfLa8BCeVgntlp12kFSRk2d7F4dXxAmK-w5HGITpadlDqw-FFP5cusoNEJ8hUITiu2XOUEl1UG5EhCDsY4=
Acer,2.656557391848291,8,256,12.297362054766678,3.246542189186198,9596.573600521036,3c7966fe005d11d81caaf93320b0c460d3f0059bcd8fb1b44a9f56b74b14eadc,gAAAAABn8S9pxvWOFo4LiG81v7IWEOcrQZqH1Pcnd5lvKiZyBMuxPoxy11yQ-TVngqnG926zSkn656RJ6sQT_UBMk73RyFIo6qLmXdBXmMzQMgG5Vsd3QgQ=
Acer,3.670681263520952,16,256,15.147270856319242,4.7240452681249225,9974.814913952585,12c4e6c7206e670fb946aa24820ac7d130fcd4d2756ed407e6a32c340ddd5c12,gAAAAABn8S9pmb7cUKNzhEHuMSxwuEMSs9oUjPfT9z_SLvoqDrvPd2gE3jcMsh2ETO-ATh1MG19qbARFTW6ARQLWlHoPuIK73RvAroqA_LEFL4_vIjLwFCg=
HP,3.31792267441577,32,512,14.6182373303197,2.7277347982214755,18224.91911206513,ca94fb912858ffe26d06fcb38a66c740f72bd795545387399aead18064331869,gAAAAABn8S9p0Qf8NSf226a974F80fgOo7UOr9kZ58GrYos0HHrKbYPZmDXqGA91RB3m5hkkBqm-C_AJg2DVTpHWQtft5pMx76inGhrqNHybL8awstZjgf4=
Dell,3.3567663029999526,8,256,14.71394938819153,2.2739264076340104,9264.36247945563,805cfb23acfcfa4774e2719ad366c467053bdc799a653161be72fbc160c02ada,gAAAAABn8S9pIq-05muK5tUWWr0wxE2Oiljf_nYG9uSYQcxxK06qtiYjP1npXdlqQ0ON046hZVegDCbIbCNHeZp2aQMICziPpyREeu8NtZWPywL3GEMkwf4=
HP,2.5637333361201886,32,256,16.644639798137007,2.956068811971571,10359.762908152476,784b60ad9c7d9500c91528afb6167394badb1d78f237b9499e989b571c75394b,gAAAAABn8S9pJekuTltqzz-Ln52JZJ5CuMxdt_6p-TsoGm1yjY3TSICvtLGG-lW-EGVfD2pAVoTVouNgYYiTTY8IBxIfnRfEnPFgILQD3oi2imLHMnwWV-k=
Lenovo,2.364837481367408,8,1000,15.655469196843836,2.3140279116066003,31335.581651372893,a917a4d567c00a3322293cf05f0b90e8a227ea1ede4a64a231389199db1539f6,gAAAAABn8S9ptxrmSkOkbho7iRfve0XJ6kFsLRxGEYhfl2kMzodORLnXmp0W3alfA98HNU8c2Zhsk2EnO5kPLn_G83edCBFtqFimMQ032i5x8UDbm4Ng1UY=
HP,2.4275969074615067,16,512,11.7676215470707,2.3857894578816574,17545.41450124221,04241267e4f39ae0096fc1f30d269bdfc93afc5d8b9148ca8fddf34911f337cd,gAAAAABn8S9pESmp7z2WUgP5CYHWCPH6dPjhStNB1TxXc7B_Bex10p8TwJdWwjAzGj7kPCwZKPxCr8UsEeiZU4XoNzfboo4SAcSEn-F0mDVv-btOpiqJhRA=
HP,3.9691239093401447,32,256,13.085042494551086,3.72155179392508,11011.79350442628,8613887d3ddbee16a8085192edc1c17da0fab8e6cc8fe7804fc071cc9d807d38,gAAAAABn8S9pqevwk-9vZoeSLcjIxqW_7lvdKS9tBHOJM7pfS3UmH2Okky7BnBlPBAo5na459fZapv3Sn7Tc9klL5BFPmrYpqTxK1WT7I7Glg16VhyMedOM=
Acer,1.6002729785312062,32,256,13.612361877054417,2.18270579929848,10461.214760305716,8ff098d5caccbea02645def683c5e246d4edff5015364fca59d1769e4e226246,gAAAAABn8S9pogPrFZRe-UBpfBz39iHCKQVCb3g0l_ZafI6TOW9ILU-AoYgBrE1iH0WE5T_dHa5-Ptqd_H6xBxvbos8gZv37RFeaVmcH69OXH5Vj3j_d3lA=
Acer,3.6675787403061215,4,512,13.375769532485627,2.0927926441806983,17033.495029854475,09e3aeefee5aa875b66db2a06d9f950885f45bd321c275b638c61a8cd22544f6,gAAAAABn8S9pAniDqTCwBMKBIJ5fS7BXPw7wjyoT1vCw0C3sDtXlWDwV0vOATwfOar-rQhnBH1uhGCG2J-u2UfwWDNUlXWEAV8E91K9eAKi71Vgq_bhfsps=
Acer,2.946688521430984,16,1000,15.015851654971277,4.143242304411493,32560.41420163401,e13d54d49dd0a76a8f47a654c200502a5a688473d2be8470703131f3edd8d00e,gAAAAABn8S9pBSUoDXEQVvLoidq7B9ZGDz0AK0OyO96pxlKMZYWfOHuGHr3TjXYtLh9aw84zVYvEnBIcJpDl7Cam1_5zDYNBIZvLnwpDzNCtUdLvqXt_sBQ=
Lenovo,2.596538547973976,8,512,16.351358619539376,3.0849412845231337,17055.855772547548,82d3cd5eb47b4c9f760a7fdca8939ef00dba6161b71b1ca3cdd6abcb2ff34d8c,gAAAAABn8S9pM6Ls3foObgTYuv-g7maHxn0LGSe9sxVXtaThrJaGKb8VpVK1mdKIx3dA3ZR-ThOmQteiMDJJw7-7y74kK9EzD2ONB6Z5nyxCcHpf799tMyU=
Acer,3.313144151037841,32,512,12.836308781136728,2.37612604770162,18399.77710698207,071faafddd4984c7485c4a68e62fb7a527654b1ac1f0a6223de6e825ca71d1e4,gAAAAABn8S9poKLK98A_ABeD2wIK64xGWI5HoS1cuiWkjc1m1wL8Qy4o09528plpbpyWPP2BtC-Hr-oQ7dB7jljhZdpL84xsL_k7O__DW7DxYvkCsPbyPNk=
Dell,2.716672353561757,32,256,14.311262818527114,2.760838312579125,10572.38104129128,d2990a597458e8995704e4621c9f087646f4644235d849f16c6663cf71bb4f06,gAAAAABn8S9prlUkm717FZt4H0GeAj1GRG_IVjA3ZErQwtuKSnON_opFlePHy_f_m0KUZUpeBZmK3nCNNlzvDhWDKzFsVf_RkvKVyMUL97usmWTw7PernjU=
Asus,3.6835580952041513,8,256,15.736456531481512,3.926259522057197,9524.516541157198,679f433104ac986a6288d7554d4ee60d3bd3c74af937181ad453b2cddb5a22b3,gAAAAABn8S9ppNEtNzIXpj_0mtjjINxAzzpk2RqPGVeUDwXKqts8S-UaQNR-q-4TE2hMloXJQB5cmGwH6GxcxMP6I6Pz-SLSLrjez72rChf5Pt9O7_YuJAU=
Dell,3.7517546600281455,16,1000,13.497308353072096,2.8266097014225533,32418.225900019068,b9bbeb156995d6790d2f2f910d50a69e770acee3e288c7a70d54b715e30a2bbf,gAAAAABn8S9phLxXsUoBEammSauXMIg27XMSez-qgzdOeZl40yFQZcS6JXZ_F-LdNzE8XU9mLIoqbh2o44T2SHPAn4dcYsEP8ADa77QAgzpCAwBMcs7ZPno=
Dell,2.5543023171836383,4,256,12.008708770395774,3.483563375361224,8969.499667250127,f151050d11f5da399aed999ab65970a2f9178f7e767db8e3323272b7b8969b88,gAAAAABn8S9pLD1gj9SHa08BCC6Q0aE2p-fyUDwXvnbxVVN2oTwrDCyO6bsTqjO4Fr-v7dGpMWnvNAQdRZbkuq94HnJWLGvAWrMmF0vq7jt6yNvV3fpEgzU=
Acer,2.192069493087629,4,256,13.84970579158249,2.3650859201800167,8931.64158994445,60d0bd2f1ca210dfe2cdb9b26c53dfc62debeab7d2b30507152c2323b68bad98,gAAAAABn8S9p3chAxY_Eio6rqNUnBmcQvovNVRycyJdKS-vAGg0RwzoTg4Sd1PqS8IPwnroqcgDR53g5x5BV-luKBu24J76ujcAFViWT5Lfiq_pbpkwMrKM=
Asus,2.980875821483405,32,512,11.331335124458173,3.764280912816341,18381.45293473955,adb6991e86de001cc9d8e46a80af19c697a3a8ec18ef07d79e79821a5c13b67d,gAAAAABn8S9pJhQZ7_sFtSi5WoH_1038EWvLhnrj5rYLU1oI6OVmGFrG5d7lBxWUWlEOuFpqsBbunTo_ASjuxL435uomXjU_Jj5MxaYRe9Zt98IiUdAtB68=
Asus,3.780908364041728,8,256,16.65430072401366,2.948233051529792,9540.263683460851,1b01298cc8ddce89aee6b8dba7848951d8363ddccf5e304c45e82234c7f7f514,gAAAAABn8S9p7okdjr2IKQnxqQJSOgWF58iEbcFIqWzZkQf7pU6CHutYaKF9abh0e64fCCaUHbWETL8wTleQyzJz8KAQhFiz-CNtvE6UiEe4-RDopKcpI64=
Asus,2.0266554725141663,32,1000,11.448927231169838,3.880905303586149,32722.19699170541,20f7825d4e0c1db34f1de2dc4432cdc32df14eb787a45028295c1b858fdba3c3,gAAAAABn8S9pS8Zy46SmtpIKu05Cv6Sif4eaOAnmEmfpJV1hwyrF7b7N-qNpwcmPD9rksIkRj9xb__LT_KophCKW-6AnkmGsT7LxWks3SnQro8hoEIriDEY=
Lenovo,3.057416458908707,8,512,13.630740291503468,4.425184646912069,17031.580627189982,c4a795d8784fb3c5d90053405931340adac5b44aecaf956c743fc6d3dc16a5f2,gAAAAABn8S9pHJKGa-gvdmGpc-uW4IHiAWw_Vw5rsNTeV_OF89eqsBnftzcMCYhAzpAd_b7DlTf-Cko3c_vELCyt2aCR3qUIM84iaL844qQemk40Acmqta4=
Acer,3.0789005502313014,4,1000,14.179287566531157,3.834939258169977,31558.706209149856,8cb2c0348c8d6b0cb07068e035a6b7c306d3e1ee725058eb2e85d5fe2b405733,gAAAAABn8S9ps6cxsG2FrNs6n7pL_WHzBnS9qQrlJE_KS1ue8D1WBQLmf_JYGg4fSFIH7jWTERna0r6s8WrvHq747qxnLv-5eG3a8DIQbpvpvyIz1aI5O3E=
Asus,3.3327825560382025,16,512,16.911822993723714,2.887242687785062,17501.262720510942,0e777e692862ddf53185cb297e248fb9ae084db24d83ba671da126e5f2cf2801,gAAAAABn8S9pNaRwq06tDdpsBRmRgjgrdpobEp1wPXKc3Ty6F5O4_kLAogH6LJnpIUCKzagB5dP7TH-D86tDONnOCdZ87OPZgPbrsSL5-5WJ1kLxapBfbpc=
Lenovo,1.8289192128181493,8,256,11.996130941857164,2.7672311046449014,9029.916399804506,fddac063efdb69bd1f74089f18440689532bd54fcf2fff2eeb9fadefe67ec05a,gAAAAABn8S9p5fHj9V2ARdvahEpTiWxN_FCzBeTIwv7oroxbXA87-gjNKmJWGoZSrTgDw20MDco6xFN5o7vfZBveua_sGRhiez_E8KFFxzQjHw6FMKuuUE0=
HP,3.289562411705221,4,512,11.686589111674152,2.982262876200344,16757.87521145047,15a236af69030e499d232e5ca3de0947610d8fd17a43551cc983823b0a5cda80,gAAAAABn8S9pOtaTvwY6pOyxh5ybiv57jNP53Sb9hy4h47Phzy2YM0bmqtavZjVp4f7gjAr5btCoAr7cdoC8YYKL24VrQMuDiSKmBfOdS-Y7DbGikbyIGJo=
HP,3.7725813016641023,32,512,11.05223688237526,2.4938615397095143,18579.28840455552,ec7918fc320afb624f8fcc2377c7038341a34a264b87e7fe456ce1cc296508bf,gAAAAABn8S9pK1JV9UVUhHMpBh42lkNrhEoK7v_t86TfsKPjjwWgg6Fz9GMOTF8Un3q1LkPLS0W5-vc1LLynvssW9SCJCCUDtRxQMcZ1HoKfUNbAcauRCtE=
Lenovo,1.949207772175605,8,256,11.933428621215814,2.54351555255006,9217.451938184204,a8f08eb55c800687873d002b37272cd52d6eecfebc447846b63a322e2e404ba6,gAAAAABn8S9pNp8Ny2-mv7flEmImBGySzRvVGCjqTA_hXdqjbAcARFu34GbFyrdm34Y75toVJ9gF8wGj03KgST0XpC0gaIsI6p2zQcN8vAXZ2i1ByJ2aSrE=
Lenovo,2.093858312309694,16,256,12.243637874406003,4.372073305700504,9783.633851651786,cc58ba579e5784ac063287ddd32239b4603d447f090b75d167d2074d79860359,gAAAAABn8S9p3UVQ-qPXdFIQ_KiSoZRUc2cVjpfRLJO1ah3JQmzjb-NshRdCa_OIFE4lWVahselVvmRFnxsUAlslqcD7Jl2U41WUgilLKT5ouYr1Zy3h3ug=
Acer,3.928487735104099,32,1000,14.783485649498552,3.154197729522335,33354.90259562436,9b63f051409e801279e913fffa317400d122fc844d660545fc693e271a002360,gAAAAABn8S9pwGTwLoyTpZmPxYm3ekUA0bKvBRGhw2sFuqpC5Bcs3ixXQ1ydoEYjygM75KOhegPYNnICf7CzH-qTc1-IhnJ4lYlSPpuM_CWCt6gqPNo_fyg=
Acer,1.9524423817737244,32,1000,12.318240742348404,3.3079855417117576,32611.790570357465,066b60f1a809e3ed1e70938e0a5dea271917316b28a63b62ca2503e64b8124f4,gAAAAABn8S9pmzbRnKR7PBmGXGXww6mEufs3czGGkqIbVOOT9Ujf8rC_ba_T8n2qTpeGu0ComVh_WFAF5wUO5ZFSNPiPKky9hvUwrq_H02dZ1ink_D-S0lY=
HP,3.635962733423948,4,256,11.123124888375951,3.7821483967004337,9468.150557363018,238d658f580557fcf1fa7c67f9259495256aa1d2595d8fa43f72185cba97bb75,gAAAAABn8S9pmIvzG5_9IVcdvTKoLrSvlG8p_1jt-sxdGkYXQCTkw09xOaEjjDDJlkcO_KlDzi3AqkrLyHAMOnja41znqp0QMbY5znUqtafyHoJov5BGMYA=
Asus,2.730694641120087,8,256,15.959710073014932,3.768960485454643,9404.819380443085,53ed37207bf516c215496b0f97d7012937c739f166bbbd13906610e0bae4b7d5,gAAAAABn8S9pl85S5nscJMuCxD73Jnyx7ip1-FEfUG7Ihhg36OHRTstcNjHlZ-9DgssxaNRJkLuEhhCaxSkmoMAUYt1uiadrx_O9HF7swhYob6uAyXsHthg=
HP,2.1180776860079424,32,256,13.1935742060238,2.2021306145657773,10413.731014080557,9d2ac44cfde8a347ab21544ce0194695457fff441533f01ee2de3ec07d8aac42,gAAAAABn8S9pbHHJmNoPZa-_QQi89sMcmWMuVq2LrD82BRmTqUaIdjIuWd5bMmw5-s3YhOB0hA1kFTwTM-sILIFlLh3h5bZJcEuGX2x8rbPnTv-71SoQhGo=
Asus,3.6768747531812784,16,512,13.122180119484405,4.494622359012997,17863.34574876797,99a35c4fda530d41648e6061601320774d35cd48ac415f6c6f7ca8bf747cbc89,gAAAAABn8S9pbrNX5iIEH_gmC1ucVkUTbuqWT2vxRcNucm15Q3q2zpL5GJlFIKPfMlXRCpiIeT5DoDycvSdvDsmB3cIS6ubYuX5fJ4eHvb-A81xDLEKevmg=
Asus,2.613263137506664,8,512,12.81487417500756,2.5319796596718183,17124.384006967848,489baaf93e33113a8c05bf53d04ef9a4317c6cc9f35d86ab97237a747c4ebaa7,gAAAAABn8S9pvOBLIf7sX1bAf0DFx3x4LiQGBXBuSb342mJaIwK_SBEsMrLwXUPUxhQFIcq05GmrE9UxnOcvDUtLyHkoCGL0Pvbu85un9XC6fDJmBmulxAU=
Acer,2.787043384824225,16,512,16.852239662878524,4.169214908149007,17442.27647012818,69a0c45494671b277f0c490cb233c935de4263af63cd1b5254a6861183b4ebd3,gAAAAABn8S9pCCMwjChhoaazVmi0l5VC1xDV_dCZQj1w71OtH9-wUFt85Ap_SlVA4Hyx9z4NW2g1Uy0Fw5kqHYgUp9tZDrCGec1RQmIWR0hkkIfptxccj-c=
Dell,2.398083423499414,32,256,12.020692503855688,4.3180129643845,10554.60906823848,c6d24b965f0b3c1347857cbd098afa486a95cb49863f34cc087863b91229e650,gAAAAABn8S9p2JqBHRogO3x9vrNXJPYt5bISf5kKyfjhBYrirjjZyROlMuco-91QVS-cxD826dD-6jYi8nXLs0Su10JKtwD07ARAtT6vLAgIsRwVK9zRlyQ=
Dell,2.982377128587318,16,1000,16.389428383719412,4.144698602273941,31929.6744769352,795131ac07ab7b981a3086bc68679e10f971b84c4f4a7587b986b61a7c360f8d,gAAAAABn8S9p1_ncjOFbD1HLIDZDnqVgfWbP_K3oljThvMXvRIuW2r5G32AM0W1arkFI6kvUahv9OJOv6KtPfX2B8NYAE4qliYoSkcrpsJa7TDiAFOzCI0Q=
Lenovo,1.9088096814625568,4,256,15.660819992839327,3.7369329396624353,9087.071602980595,eb116c5db04f8fb4540f8493853838435544d3da16833f2df04abdafac005016,gAAAAABn8S9pcAZFZ4x_Z10tY1xRjygFHJ4Hb4bcMfDInTxz9AT3pd24Th4yVT3L_wUIuZgzsP415FaYknQfzU34Fxx4xSL57ZMxLDMUfCTDINRFBHcLnIE=
Acer,2.4777038416294017,16,512,11.45887973299588,2.0438269913266485,17064.361782900898,97578496939d02eeb6a2f8c08c8a08f5ab8cb8f1bea3a1b007a51dbb211d0a03,gAAAAABn8S9pEzrDBf_LXzi8OnQCplHIC40niDmHgt6bxybKwCW08SLqeCIxYZ0hi-_GAA9uSRPjZEyHeN6GbekM-iVi8gGf2GtkpYnFhUdoU-NhvDEuj8Q=
Asus,3.923530805838219,8,512,16.920374609005094,3.081126477089512,17155.42246340321,520e0e38ba56defa8adb06c24487713fcf864b6354f16e0e2d13050f35487a6d,gAAAAABn8S9pr582RpLXicYQbrGqZpZg-qeBmhcb4FMYO0WMRzl3h_m0QPbo2lkG50GEcxD7i-8XYhWTsJabon4t7VdmFKTkIWiwercArDLPG7oBMpcOvis=
Dell,2.1453335817528187,16,256,12.628195781234064,3.814518288087744,9740.413388748191,edc587cb9143c541470b0d6098f4089be3afba2b13ccbb067a66df64d70b13fe,gAAAAABn8S9pQwkjWtoxcEwdhsh2S1K_E3KIQLJ67MJ1QlLDNdkSaxd-iqQPyWXXEoH1_h-a6nXDhPrLZqHas7Be15W9H0HLWTBF8gCBN3j4wUKirJhIPII=
Asus,3.1418416613532303,16,256,11.591497562134474,3.1623538877676163,9274.525545150296,20c85f7786e67f7a89268b7aa6e50368515a5cca127bee6363eec768df113c27,gAAAAABn8S9p4DI5-tENHi7D1WkBA2i-pzrP6GK_VGKlvnim7pqHoI6YyeDguNmeWQLqnhd6LgoleI_-nZlK6LowwH4HSuTOxsWdpCHVVNSITnomsfsGIJA=
Dell,2.312975160561737,4,512,15.975885404754557,4.590439684738439,17156.710715175002,88ca7c54f2d2e92057d59dd2c194eb27919360b9ec1b86f35e045b2f9a6f08d0,gAAAAABn8S9pBfQVBw3NuldkcgTUFW7fJbGi2i7LxHhzS9qzfBdsHRd-1OScriWtou73mbIbpSK69HMLwfdr7EIdRUYhQSNKy4MCzMLNlGEULn7PGLlVzlA=
